join_tr_se,transect,join_sec,lat,lon,ele,time,distance,slope,veg_height,observer,join_ufcm
1313,TR072,A,-54.67500402,158.854464,243.913605,2018-01-21T03:27:11Z,1.8,U,S,PP,2
1313,TR072,A,-54.67501399,158.854461,243.936676,2018-01-21T03:27:32Z,2.3,U,S,PP,2
1315,TR072,A,-54.67626801,158.851936,260.431824,2018-01-21T03:32:42Z,1.9,U,S,PP,2
1315,TR072,A,-54.67625996,158.85193,260.43042,2018-01-21T03:32:56Z,0.8,U,S,PP,2
1313,TR072,A,-54.67500997,158.854392,247.005478,2018-01-21T03:29:02Z,1.3,U,S,PP,2
1315,TR072,A,-54.67626801,158.851919,260.434265,2018-01-21T03:32:25Z,0.1,U,S,PP,2
826,TR039,A,-54.62967603,158.868918,238.47821,2018-01-15T23:18:11Z,1.5,D,0,JB,2
866,TR039,A,-54.62926498,158.860751,200.61557,2018-01-15T23:28:56Z,1.2,D,0,JB,8
869,TR039,A,-54.62992597,158.870303,233.22377,2018-01-15T23:15:04Z,0.6,U,0,JB,6
824,TR039,A,-54.62968198,158.868958,236.424164,2018-01-15T23:17:24Z,0.4,D,0,JB,2
842,TR039,A,-54.62920303,158.858861,181.64624,2018-01-15T23:31:50Z,0.3,D,0,JB,3
842,TR039,A,-54.62919499,158.858866,180.322861,2018-01-15T23:31:53Z,1.1,D,0,JB,3
842,TR039,A,-54.62920102,158.858862,182.739944,2018-01-15T23:31:38Z,1.2,D,0,JB,3
842,TR039,A,-54.62920203,158.858857,183.457031,2018-01-15T23:31:43Z,0.7,D,0,JB,3
874,TR040,A,-54.62900396,158.855543,162.514999,2018-01-16T00:01:49Z,2.1,D,0,JB,5
874,TR040,A,-54.62901503,158.855571,162.398666,2018-01-16T00:01:54Z,2.5,D,0,JB,5
842,TR039,A,-54.62920002,158.858866,180.274094,2018-01-15T23:33:15Z,2.8,D,0,JB,3
874,TR040,A,-54.62914201,158.856073,162.547409,2018-01-16T00:00:32Z,1,D,0,JB,5
882,TR041,A,-54.62418202,158.849982,150.473343,2018-01-16T00:32:57Z,0.3,D,0,JB,2
882,TR041,A,-54.62418403,158.849983,150.707092,2018-01-16T00:33:01Z,1.5,D,0,JB,2
874,TR040,A,-54.62897304,158.855466,163.082428,2018-01-16T00:02:45Z,3.8,D,0,JB,5
882,TR041,A,-54.62418403,158.849979,150.473343,2018-01-16T00:32:33Z,1.2,D,0,JB,2
799,TR036,A,-54.59614104,158.899334,228.273758,2018-01-15T02:55:44Z,3.8,U,0,JB,5
799,TR036,A,-54.59634799,158.899472,148.758667,2018-01-15T02:59:56Z,1.2,U,0,JB,5
799,TR036,A,-54.59645603,158.899659,258.707031,2018-01-15T02:55:29Z,4.4,U,0,JB,5
799,TR036,A,-54.59615202,158.899338,255.944138,2018-01-15T02:55:35Z,3.9,U,0,JB,5
805,TR038,A,-54.59967602,158.899383,113.074013,2018-01-15T03:13:09Z,1.6,D,0,JB,5
806,TR038,A,-54.599514,158.899112,111.062675,2018-01-15T04:01:11Z,0,D,0,JB,5
804,TR036,A,-54.59907596,158.899375,122.837929,2018-01-15T03:06:13Z,3.7,U,0,JB,8
804,TR036,A,-54.59907797,158.899375,123.830063,2018-01-15T03:06:16Z,3.6,U,0,JB,8
806,TR038,A,-54.599327,158.898521,116.319771,2018-01-15T04:04:15Z,1.1,U,0,JB,5
811,TR038,A,-54.59903497,158.897565,121.081192,2018-01-15T04:06:37Z,0.1,U,0,JB,2
806,TR038,A,-54.59952003,158.899059,111.065491,2018-01-15T04:01:48Z,1.7,D,0,JB,5
806,TR038,A,-54.599328,158.898518,116.319771,2018-01-15T04:04:13Z,0.9,U,0,JB,5
821,TR039,A,-54.62999001,158.872448,217.146759,2018-01-15T23:09:56Z,2.4,D,0,JB,2
869,TR039,A,-54.62995699,158.870309,235.749619,2018-01-15T23:13:46Z,3,D,0,JB,6
3,TR024,A,-54.56522799,158.890971,102.389847,2018-01-09T07:16:44Z,1.9,D,0,JB,5
731,TR030,A,-54.55636597,158.899701,227.23259,2018-01-10T01:20:14Z,1.2,U,0,JB,5
731,TR030,A,-54.55618098,158.899802,229.339096,2018-01-10T01:21:43Z,0,U,0,JB,5
728,TR029,A,-54.55654501,158.899528,232.318375,2018-01-10T00:52:31Z,1.6,D,0,JB,5
1,TR024,A,-54.57039904,158.894855,122.776642,2018-01-09T06:55:30Z,4.8,D,0,JB,5
1,TR024,A,-54.57040197,158.894728,124.003548,2018-01-09T06:56:09Z,0.6,U,0,JB,5
1,TR024,A,-54.57091402,158.895264,120.474068,2018-01-09T06:52:54Z,1,U,0,JB,5
1,TR024,A,-54.57040901,158.89488,122.764999,2018-01-09T06:55:07Z,4.5,D,0,JB,5
1,TR024,A,-54.57009897,158.894491,138.525986,2018-01-09T06:58:01Z,1.6,U,0,JB,5
1,TR024,A,-54.56979697,158.894218,149.400055,2018-01-09T06:59:19Z,1.3,U,0,JB,5
1,TR024,A,-54.57038202,158.89478,124.660057,2018-01-09T06:56:21Z,0,U,0,JB,5
1,TR024,A,-54.57009503,158.894475,138.202652,2018-01-09T06:57:51Z,0.3,U,0,JB,5
14,TR024,A,-54.56595697,158.891618,115.98484,2018-01-09T07:09:24Z,3.6,U,0,JB,8
2,TR024,A,-54.56721299,158.89239,116.674606,2018-01-09T07:05:35Z,2.4,U,0,JB,5
14,TR024,A,-54.56595303,158.891626,115.98484,2018-01-09T07:09:18Z,4.1,U,0,JB,8
3,TR024,A,-54.56524501,158.890962,102.853912,2018-01-09T07:16:06Z,2.7,D,0,JB,5
3,TR024,A,-54.56524199,158.890964,102.389847,2018-01-09T07:16:26Z,2,D,0,JB,5
3,TR024,A,-54.56523201,158.891023,104.750885,2018-01-09T07:15:18Z,0.4,U,0,JB,5
3,TR024,A,-54.56524802,158.890971,103.726593,2018-01-09T07:15:35Z,3,D,0,JB,5
948,TR044,A,-54.62834598,158.833526,146.044556,2018-01-16T03:48:56Z,0.5,U,0,JB,3
959,TR044,A,-54.632002,158.840935,163.436172,2018-01-16T03:59:13Z,2,U,0,JB,6
954,TR044,A,-54.62815999,158.833434,147.573074,2018-01-16T03:47:32Z,1.4,U,0,JB,8
954,TR044,A,-54.628161,158.833445,148.648483,2018-01-16T03:47:35Z,0.8,U,0,JB,8
376,TR045,A,-54.634072,158.841902,192.56221,2018-01-16T04:19:24Z,5,U,0,JB,3
940,TR044,A,-54.63240199,158.841387,162.39418,2018-01-16T04:00:39Z,1.3,U,0,JB,5
373,TR045,A,-54.63406697,158.841825,193.819901,2018-01-16T04:20:12Z,1.2,U,0,JB,5
373,TR045,A,-54.63409002,158.841853,194.177139,2018-01-16T04:20:22Z,1.1,U,0,JB,5
373,TR045,A,-54.63407803,158.841847,193.973297,2018-01-16T04:19:32Z,2.1,U,0,JB,5
373,TR045,A,-54.63405498,158.841844,193.880585,2018-01-16T04:20:08Z,0.4,U,0,JB,5
373,TR045,A,-54.63406797,158.841797,194.175827,2018-01-16T04:21:45Z,0.7,U,0,JB,5
373,TR045,A,-54.63409899,158.841838,194.175461,2018-01-16T04:20:26Z,2.3,U,0,JB,5
373,TR045,A,-54.63409597,158.841787,194.174866,2018-01-16T04:20:31Z,1.6,U,0,JB,5
924,TR043,A,-54.62389302,158.83172,211.374039,2018-01-16T03:12:00Z,0.5,U,0,JB,3
924,TR043,A,-54.62387298,158.831658,196.00264,2018-01-16T03:12:10Z,2.4,U,0,JB,3
922,TR043,A,-54.62358196,158.831469,197.828445,2018-01-16T03:09:52Z,1.2,U,0,JB,2
924,TR043,A,-54.62390198,158.831642,213.765594,2018-01-16T03:12:15Z,4.8,U,0,JB,3
927,TR043,A,-54.62694302,158.832469,169.067795,2018-01-16T03:26:05Z,1.2,U,0,JB,1
927,TR043,A,-54.62694202,158.832471,169.286758,2018-01-16T03:26:06Z,1.1,U,0,JB,1
931,TR043,A,-54.62658201,158.832293,179.324753,2018-01-16T03:24:29Z,0.6,U,0,JB,8
931,TR043,A,-54.62658302,158.832293,179.324753,2018-01-16T03:24:31Z,0.5,U,0,JB,8
923,TR043,A,-54.62700899,158.832502,168.717377,2018-01-16T03:27:02Z,1.8,U,0,JB,2
935,TR044,A,-54.62723798,158.833124,159.724274,2018-01-16T03:45:02Z,0.3,U,0,JB,5
923,TR043,A,-54.62699801,158.832488,169.115112,2018-01-16T03:26:51Z,1,U,0,JB,2
923,TR043,A,-54.62700203,158.832502,165.601868,2018-01-16T03:26:54Z,0.7,D,0,JB,2
912,TR042,A,-54.62413601,158.834184,186.00882,2018-01-16T02:07:52Z,0.3,U,0,JB,6
914,TR042,A,-54.62411899,158.834203,186.000839,2018-01-16T02:07:57Z,2.2,U,0,JB,6
891,TR042,A,-54.62399997,158.837829,167.559784,2018-01-16T02:01:38Z,1.3,U,0,JB,5
912,TR042,A,-54.62413198,158.83419,186.00882,2018-01-16T02:07:49Z,0.5,U,0,JB,6
914,TR042,A,-54.62410198,158.833886,184.603271,2018-01-16T02:11:12Z,0.5,U,0,JB,6
914,TR042,A,-54.62408203,158.83389,188.125473,2018-01-16T02:11:21Z,3.5,U,0,JB,6
914,TR042,A,-54.62412603,158.834151,188.309341,2018-01-16T02:09:49Z,1.3,U,0,JB,6
914,TR042,A,-54.62410399,158.833885,184.447998,2018-01-16T02:11:09Z,0.7,U,0,JB,6
906,TR042,A,-54.62399896,158.833235,191.473724,2018-01-16T02:17:20Z,1,U,0,JB,3
906,TR042,A,-54.62399402,158.833231,192.248642,2018-01-16T02:17:23Z,0.9,U,0,JB,3
914,TR042,A,-54.624078,158.833888,187.966293,2018-01-16T02:11:25Z,3.2,U,0,JB,6
898,TR042,A,-54.62408303,158.833545,186.619461,2018-01-16T02:16:13Z,0.5,U,0,JB,2
906,TR042,A,-54.62391799,158.832973,199.608582,2018-01-16T02:18:45Z,0.4,U,0,JB,3
909,TR042,A,-54.62390701,158.832911,198.078781,2018-01-16T02:19:11Z,1.9,U,0,JB,8
878,TR041,A,-54.62352798,158.848978,158.945526,2018-01-16T00:36:42Z,0.5,U,0,JB,5
878,TR041,A,-54.62352304,158.848975,158.945526,2018-01-16T00:36:46Z,0.9,U,0,JB,5
882,TR041,A,-54.62418697,158.84998,151.824463,2018-01-16T00:33:04Z,2.5,D,0,JB,2
878,TR041,A,-54.62353502,158.84898,158.32283,2018-01-16T00:36:33Z,0.1,U,0,JB,5
879,TR041,A,-54.62412201,158.84674,148.262787,2018-01-16T00:43:11Z,2.2,U,0,JB,5
879,TR041,A,-54.62412402,158.84671,147.079391,2018-01-16T00:43:41Z,1.1,U,0,JB,5
878,TR041,A,-54.623516,158.848953,158.368973,2018-01-16T00:38:31Z,0.1,U,0,JB,5
878,TR041,A,-54.62351298,158.848957,162.857391,2018-01-16T00:38:44Z,0.4,U,0,JB,5
901,TR042,A,-54.62467496,158.844407,164.280685,2018-01-16T01:45:02Z,1.4,U,0,JB,3
901,TR042,A,-54.62467002,158.844396,158.726715,2018-01-16T01:45:06Z,1,U,0,JB,3
879,TR041,A,-54.62452803,158.844984,149.36673,2018-01-16T00:47:08Z,1.9,U,0,JB,5
901,TR042,A,-54.62467303,158.844423,155.473221,2018-01-16T01:44:10Z,1.1,U,0,JB,3
891,TR042,A,-54.62402201,158.838007,168.955109,2018-01-16T01:59:42Z,1.4,U,0,JB,5
891,TR042,A,-54.62402302,158.837989,168.955109,2018-01-16T01:59:46Z,1.9,U,0,JB,5
901,TR042,A,-54.62464303,158.844367,161.263519,2018-01-16T01:45:50Z,2,U,0,JB,3
891,TR042,A,-54.62401598,158.838087,164.793472,2018-01-16T01:58:27Z,0.7,U,0,JB,5
1040,TR050,A,-54.66977103,158.844073,290.813538,2018-01-18T00:02:58Z,0.9,U,0,JB,8
1040,TR050,A,-54.66977396,158.84407,290.815643,2018-01-18T00:03:01Z,1.3,U,0,JB,8
1040,TR050,A,-54.66976902,158.844076,290.811462,2018-01-18T00:02:55Z,0.5,U,0,JB,8
1040,TR050,A,-54.66973498,158.844006,290.847076,2018-01-18T00:04:20Z,2,U,0,JB,8
1040,TR050,A,-54.66976399,158.844081,290.829895,2018-01-18T00:03:57Z,0.4,U,0,JB,8
1040,TR050,A,-54.66974001,158.843997,290.845581,2018-01-18T00:04:16Z,2.9,U,0,JB,8
1047,TR051,A,-54.66923299,158.844004,288.882019,2018-01-18T00:32:38Z,1,U,0,JB,2
1047,TR051,A,-54.66922796,158.844006,289.554626,2018-01-18T00:33:03Z,0.8,U,0,JB,2
1047,TR051,A,-54.66947699,158.844094,288.806366,2018-01-18T00:31:42Z,0.5,U,0,JB,2
1047,TR051,A,-54.66921296,158.844013,290.050293,2018-01-18T00:34:57Z,0.2,U,0,JB,2
1047,TR051,A,-54.66921397,158.844016,290.050293,2018-01-18T00:35:00Z,0.6,U,0,JB,2
1047,TR051,A,-54.66922604,158.843999,290.036011,2018-01-18T00:34:38Z,1.1,U,0,JB,2
1047,TR051,A,-54.66922101,158.844002,290.040192,2018-01-18T00:34:40Z,0.2,U,0,JB,2
374,TR045,A,-54.63449797,158.840557,211.730637,2018-01-16T04:34:24Z,1.2,U,0,JB,5
374,TR045,A,-54.63448598,158.84054,209.751205,2018-01-16T04:34:28Z,0.4,U,0,JB,5
374,TR045,A,-54.63450501,158.840565,211.731064,2018-01-16T04:34:18Z,1.3,U,0,JB,5
374,TR045,A,-54.634503,158.840558,211.731064,2018-01-16T04:34:22Z,0.4,U,0,JB,5
374,TR045,A,-54.63452403,158.840508,208.79364,2018-01-16T04:36:29Z,0.9,U,0,JB,5
374,TR045,A,-54.63452202,158.84046,208.7892,2018-01-16T04:36:38Z,2.9,U,0,JB,5
374,TR045,A,-54.63452797,158.840469,212.530655,2018-01-16T04:36:55Z,1,U,0,JB,5
374,TR045,A,-54.63463903,158.840115,219.073883,2018-01-16T04:38:13Z,1.3,U,0,JB,5
374,TR045,A,-54.63451901,158.840458,211.024292,2018-01-16T04:36:47Z,2.1,U,0,JB,5
374,TR045,A,-54.63452403,158.840456,212.056122,2018-01-16T04:36:53Z,0.6,U,0,JB,5
1035,TR050,A,-54.67624202,158.837107,257.7341,2018-01-17T23:37:10Z,0.7,U,0,JB,8
374,TR045,A,-54.63464004,158.840117,215.059357,2018-01-16T04:38:16Z,1.4,U,0,JB,5
1035,TR050,A,-54.67627103,158.837094,265.978546,2018-01-17T23:36:43Z,0.4,U,0,JB,8
374,TR045,A,-54.63432396,158.84093,202.765884,2018-01-16T04:30:23Z,0.3,U,0,JB,5
377,TR045,A,-54.63424299,158.841323,200.192612,2018-01-16T04:29:07Z,3.1,U,0,JB,8
377,TR045,A,-54.63424198,158.841316,200.192017,2018-01-16T04:29:10Z,3,U,0,JB,8
374,TR045,A,-54.63436302,158.840806,205.854126,2018-01-16T04:31:09Z,1.7,U,0,JB,5
374,TR045,A,-54.63436,158.840786,202.351318,2018-01-16T04:31:14Z,2,U,0,JB,5
374,TR045,A,-54.63436503,158.840808,205.854126,2018-01-16T04:31:03Z,0.6,U,0,JB,5
374,TR045,A,-54.63436201,158.84081,205.854126,2018-01-16T04:31:06Z,1.6,U,0,JB,5
374,TR045,A,-54.63436302,158.840752,205.66304,2018-01-16T04:31:25Z,1.6,U,0,JB,5
374,TR045,A,-54.63436503,158.840763,206.465454,2018-01-16T04:31:27Z,1.5,U,0,JB,5
374,TR045,A,-54.63436101,158.840785,202.50676,2018-01-16T04:31:16Z,1.9,U,0,JB,5
374,TR045,A,-54.63435899,158.840768,203.260483,2018-01-16T04:31:20Z,1.1,U,0,JB,5
374,TR045,A,-54.63449403,158.840564,211.142624,2018-01-16T04:34:13Z,2,U,0,JB,5
374,TR045,A,-54.63449604,158.840559,211.770325,2018-01-16T04:34:16Z,2.1,U,0,JB,5
374,TR045,A,-54.63446503,158.840616,205.567429,2018-01-16T04:33:38Z,1.5,U,0,JB,5
373,TR045,A,-54.634087,158.841671,195.022385,2018-01-16T04:23:33Z,1.1,U,0,JB,5
373,TR045,A,-54.63408097,158.84167,195.022385,2018-01-16T04:23:38Z,0.2,U,0,JB,5
373,TR045,A,-54.63406404,158.841795,194.175827,2018-01-16T04:21:48Z,0.8,U,0,JB,5
373,TR045,A,-54.63409203,158.841728,200.407043,2018-01-16T04:23:02Z,0.2,U,0,JB,5
373,TR045,A,-54.63411299,158.841663,198.80069,2018-01-16T04:23:51Z,1.3,U,0,JB,5
373,TR045,A,-54.63410804,158.841659,198.973068,2018-01-16T04:23:56Z,0.7,U,0,JB,5
373,TR045,A,-54.63408801,158.841665,195.026321,2018-01-16T04:23:41Z,0.5,U,0,JB,5
373,TR045,A,-54.63410502,158.841651,198.946182,2018-01-16T04:23:48Z,1.6,U,0,JB,5
373,TR045,A,-54.63410804,158.841644,193.482803,2018-01-16T04:27:24Z,1.5,U,0,JB,5
373,TR045,A,-54.63409002,158.841644,193.712158,2018-01-16T04:27:28Z,3.1,U,0,JB,5
373,TR045,A,-54.63411399,158.841666,201.435486,2018-01-16T04:23:59Z,2,U,0,JB,5
373,TR045,A,-54.63410896,158.841655,199.477524,2018-01-16T04:27:20Z,2.7,U,0,JB,5
377,TR045,A,-54.63423,158.841355,201.330185,2018-01-16T04:28:27Z,3,U,0,JB,8
377,TR045,A,-54.63424098,158.841335,200.193314,2018-01-16T04:29:02Z,3.2,U,0,JB,8
373,TR045,A,-54.634101,158.841656,198.882446,2018-01-16T04:27:35Z,0.6,U,0,JB,5
373,TR045,A,-54.63409999,158.841653,199.98703,2018-01-16T04:27:37Z,0.4,U,0,JB,5
1075,TR052,A,-54.66131503,158.843919,261.888092,2018-01-18T02:01:52Z,3,D,0,JB,2
1075,TR052,A,-54.66131796,158.843914,261.888092,2018-01-18T02:01:58Z,2.5,D,0,JB,2
1075,TR052,A,-54.66131503,158.843914,261.883057,2018-01-18T02:01:38Z,1.8,D,0,JB,2
1075,TR052,A,-54.66131997,158.843914,261.888092,2018-01-18T02:01:45Z,2.2,D,0,JB,2
1075,TR052,A,-54.66130598,158.843903,262.916443,2018-01-18T02:02:19Z,2.1,D,0,JB,2
1076,TR052,A,-54.66112199,158.843577,274.55188,2018-01-18T02:04:52Z,1.2,D,0,JB,2
1075,TR052,A,-54.66131897,158.843909,262.396545,2018-01-18T02:02:03Z,1.6,D,0,JB,2
1075,TR052,A,-54.66131201,158.843909,262.396545,2018-01-18T02:02:09Z,2,D,0,JB,2
1076,TR052,A,-54.66108603,158.843529,276.066132,2018-01-18T02:06:28Z,0.3,U,0,JB,2
1076,TR052,A,-54.66109199,158.843529,276.591797,2018-01-18T02:06:32Z,1.1,U,0,JB,2
1076,TR052,A,-54.66111696,158.843559,275.559906,2018-01-18T02:05:17Z,1.5,D,0,JB,2
1076,TR052,A,-54.66109299,158.843534,275.564178,2018-01-18T02:05:36Z,0.7,D,0,JB,2
1076,TR052,A,-54.66101797,158.843404,288.750366,2018-01-18T02:09:14Z,2.3,U,0,JB,2
1076,TR052,A,-54.66098101,158.843336,291.629089,2018-01-18T02:10:02Z,0.7,U,0,JB,2
1076,TR052,A,-54.66103398,158.84344,282.784027,2018-01-18T02:08:15Z,0.4,U,0,JB,2
1076,TR052,A,-54.66102996,158.843441,283.324249,2018-01-18T02:08:17Z,0.9,U,0,JB,2
1052,TR051,A,-54.66212497,158.845004,257.800781,2018-01-18T01:17:19Z,1,U,0,JB,2
1074,TR052,A,-54.66160898,158.844302,258.251678,2018-01-18T01:55:35Z,4,U,0,JB,2
1052,TR051,A,-54.66242303,158.845196,257.9552,2018-01-18T01:16:00Z,3.8,U,0,JB,2
1052,TR051,A,-54.66213,158.845008,257.791687,2018-01-18T01:17:13Z,0.2,U,0,JB,2
1074,TR052,A,-54.66160798,158.8443,257.735168,2018-01-18T01:55:52Z,4.8,D,0,JB,2
1074,TR052,A,-54.66160898,158.844302,258.251678,2018-01-18T01:55:37Z,5,D,0,JB,2
1074,TR052,A,-54.66161401,158.844297,258.251678,2018-01-18T01:55:41Z,4.8,D,0,JB,2
1075,TR052,A,-54.66141804,158.843967,257.83783,2018-01-18T01:58:54Z,6,D,0,JB,2
1075,TR052,A,-54.66141502,158.843938,257.843506,2018-01-18T01:59:04Z,5.5,D,0,JB,2
1075,TR052,A,-54.66143397,158.843989,257.791992,2018-01-18T01:58:13Z,5,D,0,JB,2
1075,TR052,A,-54.66146599,158.843938,257.819275,2018-01-18T01:58:34Z,9,D,0,JB,2
1075,TR052,A,-54.661367,158.843969,259.156158,2018-01-18T02:00:15Z,1.2,D,0,JB,2
1075,TR052,A,-54.66131796,158.84391,261.878204,2018-01-18T02:01:31Z,1.4,D,0,JB,2
1075,TR052,A,-54.66141502,158.843934,259.132446,2018-01-18T01:59:24Z,6,D,0,JB,2
1075,TR052,A,-54.66140497,158.843972,259.135162,2018-01-18T01:59:49Z,3.2,D,0,JB,2
1061,TR051,A,-54.66542501,158.844813,271.936523,2018-01-18T00:59:30Z,0.1,D,0,JB,8
1061,TR051,A,-54.665424,158.84481,271.936523,2018-01-18T00:59:32Z,0.2,D,0,JB,8
1061,TR051,A,-54.66542602,158.844815,271.931763,2018-01-18T00:58:03Z,0.3,D,0,JB,8
1061,TR051,A,-54.66542903,158.844814,271.931763,2018-01-18T00:59:23Z,0,D,0,JB,8
1061,TR051,A,-54.66542199,158.844826,273.181244,2018-01-18T01:00:30Z,0.9,D,0,JB,8
1070,TR051,A,-54.66297003,158.845332,264.42334,2018-01-18T01:11:06Z,0.6,U,0,JB,4
1061,TR051,A,-54.66543297,158.844822,272.834259,2018-01-18T01:00:09Z,0.4,D,0,JB,8
1061,TR051,A,-54.66542803,158.844818,273.181244,2018-01-18T01:00:19Z,0.7,D,0,JB,8
1071,TR051,A,-54.66246704,158.845192,258.984558,2018-01-18T01:14:35Z,6,U,0,JB,4
1071,TR051,A,-54.66246,158.845191,260.038879,2018-01-18T01:14:44Z,5,U,0,JB,4
1071,TR051,A,-54.66247299,158.84515,259.432831,2018-01-18T01:13:40Z,1.3,U,0,JB,4
1071,TR051,A,-54.66246603,158.845151,258.967163,2018-01-18T01:14:24Z,2.2,U,0,JB,4
1071,TR051,A,-54.66243996,158.845153,260.045654,2018-01-18T01:15:15Z,1.7,U,0,JB,4
1052,TR051,A,-54.662418,158.845177,257.943451,2018-01-18T01:15:50Z,2.2,U,0,JB,2
1071,TR051,A,-54.66245396,158.845198,260.01947,2018-01-18T01:14:53Z,5.5,U,0,JB,4
1052,TR051,A,-54.66243804,158.84519,260.023468,2018-01-18T01:15:00Z,5,U,0,JB,2
1047,TR051,A,-54.66899604,158.844016,290.76532,2018-01-18T00:36:11Z,1.9,U,0,JB,2
1047,TR051,A,-54.66897701,158.843994,290.829346,2018-01-18T00:36:39Z,3.2,U,0,JB,2
1047,TR051,A,-54.66919997,158.843992,290.059998,2018-01-18T00:35:19Z,1.4,U,0,JB,2
1047,TR051,A,-54.66919703,158.843989,290.065735,2018-01-18T00:35:23Z,1.8,U,0,JB,2
1065,TR051,A,-54.66789801,158.844227,283.375458,2018-01-18T00:39:25Z,5,U,0,JB,6
1065,TR051,A,-54.66786901,158.844236,283.345825,2018-01-18T00:40:19Z,4.2,U,0,JB,6
1065,TR051,A,-54.66789801,158.844228,282.854797,2018-01-18T00:39:19Z,5,U,0,JB,6
1065,TR051,A,-54.66789801,158.844231,282.854797,2018-01-18T00:39:21Z,5,U,0,JB,6
1061,TR051,A,-54.66553397,158.844786,270.804718,2018-01-18T00:51:50Z,0.8,U,0,JB,8
1061,TR051,A,-54.66541898,158.844805,271.191864,2018-01-18T00:54:27Z,0.7,U,0,JB,8
1065,TR051,A,-54.66786901,158.844236,283.345825,2018-01-18T00:40:25Z,4,U,0,JB,6
1061,TR051,A,-54.66542099,158.844802,270.812927,2018-01-18T00:54:44Z,1.3,U,0,JB,8
1061,TR051,A,-54.66542903,158.844813,271.931763,2018-01-18T00:56:13Z,0.4,U,0,JB,8
1061,TR051,A,-54.66541898,158.844805,271.191864,2018-01-18T00:54:30Z,0.8,U,0,JB,8
1061,TR051,A,-54.66541898,158.844798,271.191864,2018-01-18T00:54:33Z,1.1,U,0,JB,8
480,TR008,A,-54.610444,158.871383,252.84346,2018-01-06T03:15:28Z,2.8,F,0,JB,2
480,TR008,A,-54.61044501,158.871374,251.239899,2018-01-06T03:15:53Z,2.2,F,0,JB,2
480,TR008,A,-54.61042799,158.871371,249.120392,2018-01-06T03:11:54Z,2.6,F,0,JB,2
480,TR008,A,-54.61046403,158.871367,249.591461,2018-01-06T03:16:27Z,0.3,F,0,JB,2
480,TR008,A,-54.61046202,158.871339,252.533752,2018-01-06T03:16:38Z,0.6,F,0,JB,2
480,TR008,A,-54.61044299,158.871374,250.556229,2018-01-06T03:15:59Z,2.1,F,0,JB,2
480,TR008,A,-54.61046403,158.871361,250.678055,2018-01-06T03:16:06Z,0.3,F,0,JB,2
472,TR008,A,-54.610631,158.871417,247.143829,2018-01-06T03:19:58Z,0.7,D,0,JB,5
480,TR008,A,-54.61046202,158.871347,249.194336,2018-01-06T03:16:47Z,0.5,F,0,JB,2
480,TR008,A,-54.61048599,158.871313,250.501785,2018-01-06T03:17:25Z,2.9,D,0,JB,2
472,TR008,A,-54.61081599,158.871495,246.180801,2018-01-06T03:21:22Z,1.5,D,0,JB,5
472,TR008,A,-54.61082898,158.871481,246.153915,2018-01-06T03:21:32Z,0.9,F,0,JB,5
472,TR008,A,-54.61063502,158.871419,245.754333,2018-01-06T03:20:10Z,1,D,0,JB,5
472,TR008,A,-54.61063301,158.871408,245.754333,2018-01-06T03:20:28Z,0.2,D,0,JB,5
466,TR006,A,-54.61513803,158.86695,270.654449,2018-01-06T00:46:40Z,3.6,U,0,JB,8
466,TR006,A,-54.61512202,158.866927,273.323425,2018-01-06T00:47:00Z,2.8,U,0,JB,8
466,TR006,A,-54.61512504,158.866975,272.310638,2018-01-06T00:45:32Z,0,U,0,JB,8
466,TR006,A,-54.61512202,158.866978,270.4151,2018-01-06T00:46:18Z,0.7,U,0,JB,8
466,TR006,A,-54.61502404,158.866795,272.393158,2018-01-06T00:50:49Z,1.2,U,0,JB,8
466,TR006,A,-54.61498104,158.866717,270.88327,2018-01-06T00:52:58Z,0.6,U,0,JB,8
466,TR006,A,-54.61508296,158.866911,269.653198,2018-01-06T00:48:03Z,1.1,U,0,JB,8
466,TR006,A,-54.61506897,158.866849,272.478973,2018-01-06T00:49:17Z,2.2,U,0,JB,8
473,TR008,A,-54.608243,158.870529,289.950623,2018-01-06T03:01:47Z,1.5,D,0,JB,2
476,TR008,A,-54.61020797,158.87134,250.62941,2018-01-06T03:08:45Z,7,U,0,JB,2
466,TR006,A,-54.615017,158.86671,270.530792,2018-01-06T00:53:52Z,5,U,0,JB,8
473,TR008,A,-54.60682201,158.870204,312.993195,2018-01-06T02:56:57Z,6,U,0,JB,2
480,TR008,A,-54.61043302,158.871282,251.301315,2018-01-06T03:11:17Z,4,F,0,JB,2
480,TR008,A,-54.61043696,158.871314,251.578659,2018-01-06T03:11:31Z,1,D,0,JB,2
476,TR008,A,-54.61020797,158.871338,250.62941,2018-01-06T03:08:47Z,6.5,U,0,JB,2
476,TR008,A,-54.61021501,158.871339,250.62941,2018-01-06T03:08:51Z,6,U,0,JB,2
466,TR006,A,-54.615305,158.867033,266.731384,2018-01-06T00:34:17Z,6,U,0,JB,8
413,TR005,A,-54.61869598,158.872072,231.370224,2018-01-05T23:37:43Z,0.8,U,0,JB,2
459,TR006,A,-54.61571898,158.867626,258.159088,2018-01-06T00:29:25Z,0.5,D,0,JB,2
466,TR006,A,-54.615305,158.867017,269.881195,2018-01-06T00:34:41Z,7.5,U,0,JB,8
466,TR006,A,-54.615304,158.867007,268.567841,2018-01-06T00:34:47Z,10,U,0,JB,8
466,TR006,A,-54.61531397,158.867008,270.173157,2018-01-06T00:34:27Z,9,U,0,JB,8
